Q U E R Y  1
Customer ID: ALFKI || Customer Name: Maria Anders
Order ID: 10879 || Customer ID: WILMK || Customer Name: Matti Karttunen || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10895 || Customer ID: ERNSH || Customer Name: Roland Mendel || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10897 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10903 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10904 || Customer ID: WHITC || Customer Name: Karl Jablonski || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10911 || Customer ID: GODOS || Customer Name: José Pedro Freyre || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10918 || Customer ID: BOTTM || Customer Name: Elizabeth Lincoln || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10924 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10925 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10934 || Customer ID: LEHMS || Customer Name: Renate Messner || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10936 || Customer ID: GREAL || Customer Name: Howard Snyder || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10938 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10947 || Customer ID: BSBEV || Customer Name: Victoria Ashworth || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10948 || Customer ID: GODOS || Customer Name: José Pedro Freyre || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10960 || Customer ID: HILAA || Customer Name: Carlos Hernández || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10964 || Customer ID: SPECD || Customer Name: Dominique Perrier || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10974 || Customer ID: SPLIR || Customer Name: Art Braunschweiger || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10988 || Customer ID: RATTC || Customer Name: Paula Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11003 || Customer ID: THECR || Customer Name: Liu Wong || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11004 || Customer ID: MAISD || Customer Name: Catherine Dewey || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11006 || Customer ID: GREAL || Customer Name: Howard Snyder || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11011 || Customer ID: ALFKI || Customer Name: Maria Anders || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11021 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11041 || Customer ID: CHOPS || Customer Name: Yang Wang || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11049 || Customer ID: GOURL || Customer Name: André Fonseca || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11052 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11057 || Customer ID: NORTS || Customer Name: Simon Crowther || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11063 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 

Q U E R Y  3
Order ID: 10251 || Customer ID: VICTE || Customer Name: Mary Saveley || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10253 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10256 || Customer ID: WELLI || Customer Name: Paula Parente || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10266 || Customer ID: WARTH || Customer Name: Pirkko Koskitalo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10273 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10283 || Customer ID: LILAS || Customer Name: Carlos González || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10309 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10321 || Customer ID: ISLAT || Customer Name: Helen Bennett || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10330 || Customer ID: LILAS || Customer Name: Carlos González || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10332 || Customer ID: MEREP || Customer Name: Jean Fresnière || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10346 || Customer ID: RATTC || Customer Name: Paula Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10352 || Customer ID: FURIB || Customer Name: Lino Rodriguez || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10362 || Customer ID: BONAP || Customer Name: Laurence Lebihan || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10365 || Customer ID: ANTON || Customer Name: Antonio Moreno || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10375 || Customer ID: HUNGC || Customer Name: Yoshi Latimer || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10381 || Customer ID: LILAS || Customer Name: Carlos González || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10384 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10391 || Customer ID: DRACD || Customer Name: Sven Ottlieb || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10409 || Customer ID: OCEAN || Customer Name: Yvonne Moncada || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10410 || Customer ID: BOTTM || Customer Name: Elizabeth Lincoln || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10413 || Customer ID: LAMAI || Customer Name: Annette Roulet || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10415 || Customer ID: HUNGC || Customer Name: Yoshi Latimer || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10420 || Customer ID: WELLI || Customer Name: Paula Parente || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10429 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10432 || Customer ID: SPLIR || Customer Name: Art Braunschweiger || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10433 || Customer ID: PRINI || Customer Name: Isabel de Castro || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10434 || Customer ID: FOLKO || Customer Name: Maria Larsson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10436 || Customer ID: BLONP || Customer Name: Frédérique Citeaux || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10438 || Customer ID: TOMSP || Customer Name: Karin Josephs || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10441 || Customer ID: OLDWO || Customer Name: Rene Phillips || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10442 || Customer ID: ERNSH || Customer Name: Roland Mendel || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10444 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10445 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10449 || Customer ID: BLONP || Customer Name: Frédérique Citeaux || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10468 || Customer ID: KOENE || Customer Name: Philip Cramer || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10479 || Customer ID: RATTC || Customer Name: Paula Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10484 || Customer ID: BSBEV || Customer Name: Victoria Ashworth || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10492 || Customer ID: BOTTM || Customer Name: Elizabeth Lincoln || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10495 || Customer ID: LAUGB || Customer Name: Yoshi Tannamuri || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10505 || Customer ID: MEREP || Customer Name: Jean Fresnière || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10514 || Customer ID: ERNSH || Customer Name: Roland Mendel || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10517 || Customer ID: NORTS || Customer Name: Simon Crowther || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10530 || Customer ID: PICCO || Customer Name: Georg Pipps || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10536 || Customer ID: LEHMS || Customer Name: Renate Messner || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10540 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10547 || Customer ID: SEVES || Customer Name: Hari Kumar || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10548 || Customer ID: TOMSP || Customer Name: Karin Josephs || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10568 || Customer ID: GALED || Customer Name: Eduardo Saavedra || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10570 || Customer ID: MEREP || Customer Name: Jean Fresnière || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10572 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10576 || Customer ID: TORTU || Customer Name: Miguel Angel Paolino || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10581 || Customer ID: FAMIA || Customer Name: Aria Cruz || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10582 || Customer ID: BLAUS || Customer Name: Hanna Moos || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10592 || Customer ID: LEHMS || Customer Name: Renate Messner || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10594 || Customer ID: OLDWO || Customer Name: Rene Phillips || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10619 || Customer ID: MEREP || Customer Name: Jean Fresnière || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10625 || Customer ID: ANATR || Customer Name: Ana Trujillo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10638 || Customer ID: LINOD || Customer Name: Felipe Izquierdo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10644 || Customer ID: WELLI || Customer Name: Paula Parente || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10662 || Customer ID: LONEP || Customer Name: Fran Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10681 || Customer ID: GREAL || Customer Name: Howard Snyder || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10682 || Customer ID: ANTON || Customer Name: Antonio Moreno || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10684 || Customer ID: OTTIK || Customer Name: Henriette Pfalzheim || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10693 || Customer ID: WHITC || Customer Name: Karl Jablonski || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10697 || Customer ID: LINOD || Customer Name: Felipe Izquierdo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10699 || Customer ID: MORGK || Customer Name: Alexander Feuer || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10700 || Customer ID: SAVEA || Customer Name: Jose Pavarotti || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10712 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10715 || Customer ID: BONAP || Customer Name: Laurence Lebihan || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10723 || Customer ID: WHITC || Customer Name: Karl Jablonski || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10732 || Customer ID: BONAP || Customer Name: Laurence Lebihan || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10739 || Customer ID: VINET || Customer Name: Paul Henriot || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10742 || Customer ID: BOTTM || Customer Name: Elizabeth Lincoln || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10748 || Customer ID: SAVEA || Customer Name: Jose Pavarotti || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10751 || Customer ID: RICSU || Customer Name: Michael Holz || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10753 || Customer ID: FRANS || Customer Name: Paolo Accorti || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10758 || Customer ID: RICSU || Customer Name: Michael Holz || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10759 || Customer ID: ANATR || Customer Name: Ana Trujillo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10762 || Customer ID: FOLKO || Customer Name: Maria Larsson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10763 || Customer ID: FOLIG || Customer Name: Martine Rancé || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10765 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10768 || Customer ID: AROUT || Customer Name: Thomas Hardy || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10769 || Customer ID: VAFFE || Customer Name: Palle Ibsen || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10772 || Customer ID: LEHMS || Customer Name: Renate Messner || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10778 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10779 || Customer ID: MORGK || Customer Name: Alexander Feuer || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10793 || Customer ID: AROUT || Customer Name: Thomas Hardy || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10796 || Customer ID: HILAA || Customer Name: Carlos Hernández || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10806 || Customer ID: VICTE || Customer Name: Mary Saveley || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10814 || Customer ID: VICTE || Customer Name: Mary Saveley || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10817 || Customer ID: KOENE || Customer Name: Philip Cramer || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10820 || Customer ID: RATTC || Customer Name: Paula Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10831 || Customer ID: SANTG || Customer Name: Jonas Bergulfsen || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10838 || Customer ID: LINOD || Customer Name: Felipe Izquierdo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10839 || Customer ID: TRADH || Customer Name: Anabela Domingues || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10854 || Customer ID: ERNSH || Customer Name: Roland Mendel || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10855 || Customer ID: OLDWO || Customer Name: Rene Phillips || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10856 || Customer ID: ANTON || Customer Name: Antonio Moreno || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10860 || Customer ID: FRANR || Customer Name: Carine Schmitt || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10879 || Customer ID: WILMK || Customer Name: Matti Karttunen || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10895 || Customer ID: ERNSH || Customer Name: Roland Mendel || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10897 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10903 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10904 || Customer ID: WHITC || Customer Name: Karl Jablonski || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10911 || Customer ID: GODOS || Customer Name: José Pedro Freyre || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10918 || Customer ID: BOTTM || Customer Name: Elizabeth Lincoln || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10924 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10925 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10934 || Customer ID: LEHMS || Customer Name: Renate Messner || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10936 || Customer ID: GREAL || Customer Name: Howard Snyder || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10938 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10947 || Customer ID: BSBEV || Customer Name: Victoria Ashworth || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10948 || Customer ID: GODOS || Customer Name: José Pedro Freyre || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10960 || Customer ID: HILAA || Customer Name: Carlos Hernández || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10964 || Customer ID: SPECD || Customer Name: Dominique Perrier || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10974 || Customer ID: SPLIR || Customer Name: Art Braunschweiger || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10988 || Customer ID: RATTC || Customer Name: Paula Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11003 || Customer ID: THECR || Customer Name: Liu Wong || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11004 || Customer ID: MAISD || Customer Name: Catherine Dewey || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11006 || Customer ID: GREAL || Customer Name: Howard Snyder || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11011 || Customer ID: ALFKI || Customer Name: Maria Anders || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11021 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11041 || Customer ID: CHOPS || Customer Name: Yang Wang || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11049 || Customer ID: GOURL || Customer Name: André Fonseca || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11052 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11057 || Customer ID: NORTS || Customer Name: Simon Crowther || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11063 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 

Q U E R Y  3
Order ID: 10251 || Customer ID: VICTE || Customer Name: Mary Saveley || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10253 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10256 || Customer ID: WELLI || Customer Name: Paula Parente || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10266 || Customer ID: WARTH || Customer Name: Pirkko Koskitalo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10273 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10283 || Customer ID: LILAS || Customer Name: Carlos González || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10309 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10321 || Customer ID: ISLAT || Customer Name: Helen Bennett || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10330 || Customer ID: LILAS || Customer Name: Carlos González || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10332 || Customer ID: MEREP || Customer Name: Jean Fresnière || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10346 || Customer ID: RATTC || Customer Name: Paula Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10352 || Customer ID: FURIB || Customer Name: Lino Rodriguez || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10362 || Customer ID: BONAP || Customer Name: Laurence Lebihan || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10365 || Customer ID: ANTON || Customer Name: Antonio Moreno || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10375 || Customer ID: HUNGC || Customer Name: Yoshi Latimer || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10381 || Customer ID: LILAS || Customer Name: Carlos González || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10384 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10391 || Customer ID: DRACD || Customer Name: Sven Ottlieb || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10409 || Customer ID: OCEAN || Customer Name: Yvonne Moncada || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10410 || Customer ID: BOTTM || Customer Name: Elizabeth Lincoln || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10413 || Customer ID: LAMAI || Customer Name: Annette Roulet || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10415 || Customer ID: HUNGC || Customer Name: Yoshi Latimer || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10420 || Customer ID: WELLI || Customer Name: Paula Parente || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10429 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10432 || Customer ID: SPLIR || Customer Name: Art Braunschweiger || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10433 || Customer ID: PRINI || Customer Name: Isabel de Castro || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10434 || Customer ID: FOLKO || Customer Name: Maria Larsson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10436 || Customer ID: BLONP || Customer Name: Frédérique Citeaux || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10438 || Customer ID: TOMSP || Customer Name: Karin Josephs || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10441 || Customer ID: OLDWO || Customer Name: Rene Phillips || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10442 || Customer ID: ERNSH || Customer Name: Roland Mendel || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10444 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10445 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10449 || Customer ID: BLONP || Customer Name: Frédérique Citeaux || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10468 || Customer ID: KOENE || Customer Name: Philip Cramer || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10479 || Customer ID: RATTC || Customer Name: Paula Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10484 || Customer ID: BSBEV || Customer Name: Victoria Ashworth || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10492 || Customer ID: BOTTM || Customer Name: Elizabeth Lincoln || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10495 || Customer ID: LAUGB || Customer Name: Yoshi Tannamuri || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10505 || Customer ID: MEREP || Customer Name: Jean Fresnière || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10514 || Customer ID: ERNSH || Customer Name: Roland Mendel || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10517 || Customer ID: NORTS || Customer Name: Simon Crowther || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10530 || Customer ID: PICCO || Customer Name: Georg Pipps || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10536 || Customer ID: LEHMS || Customer Name: Renate Messner || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10540 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10547 || Customer ID: SEVES || Customer Name: Hari Kumar || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10548 || Customer ID: TOMSP || Customer Name: Karin Josephs || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10568 || Customer ID: GALED || Customer Name: Eduardo Saavedra || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10570 || Customer ID: MEREP || Customer Name: Jean Fresnière || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10572 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10576 || Customer ID: TORTU || Customer Name: Miguel Angel Paolino || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10581 || Customer ID: FAMIA || Customer Name: Aria Cruz || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10582 || Customer ID: BLAUS || Customer Name: Hanna Moos || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10592 || Customer ID: LEHMS || Customer Name: Renate Messner || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10594 || Customer ID: OLDWO || Customer Name: Rene Phillips || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10619 || Customer ID: MEREP || Customer Name: Jean Fresnière || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10625 || Customer ID: ANATR || Customer Name: Ana Trujillo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10638 || Customer ID: LINOD || Customer Name: Felipe Izquierdo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10644 || Customer ID: WELLI || Customer Name: Paula Parente || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10662 || Customer ID: LONEP || Customer Name: Fran Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10681 || Customer ID: GREAL || Customer Name: Howard Snyder || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10682 || Customer ID: ANTON || Customer Name: Antonio Moreno || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10684 || Customer ID: OTTIK || Customer Name: Henriette Pfalzheim || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10693 || Customer ID: WHITC || Customer Name: Karl Jablonski || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10697 || Customer ID: LINOD || Customer Name: Felipe Izquierdo || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10699 || Customer ID: MORGK || Customer Name: Alexander Feuer || Employee ID: 3 || Employee Name : $Janet $Leverling 
